,customerID,SeniorCitizen,tenure,ServiceCount,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotChargesAct
6431,3266-FTKHB,0,17,7,Two year,No,19.15,343.45,No,343.45
6432,8221-EQDGL,0,35,5,Month-to-month,No,61.0,2130.45,No,2130.45
6433,2346-LOCWC,0,58,7,Two year,No,20.5,1191.4,No,1191.4
6434,6608-QQLVK,0,1,3,Month-to-month,Yes,50.5,50.5,Yes,50.5
6435,0298-XACET,0,52,5,Two year,No,50.2,2554,No,2554
6436,7560-QJAVJ,0,70,7,Two year,No,79.6,5589.45,No,5589.45
6437,2995-YWTCD,0,19,8,Two year,Yes,24.9,467.7,No,467.7
6438,3551-HUAZH,1,1,3,Month-to-month,Yes,74.4,74.4,Yes,74.4
6439,9137-UIYPG,0,35,7,Month-to-month,Yes,106.9,3756.45,No,3756.45
6440,2809-ZMYOQ,0,32,6,Month-to-month,Yes,101.35,3334.9,No,3334.9
6441,5084-OOVCJ,0,17,4,Month-to-month,Yes,55.35,920.5,No,920.5
6442,0254-WWRKD,0,67,3,One year,No,50.55,3431.75,No,3431.75
6443,7727-SHVZV,0,9,7,Month-to-month,No,19.5,150.35,No,150.35
6444,6302-JGYRJ,0,31,7,One year,Yes,79.45,2587.7,Yes,2587.7
6445,5339-PXDVH,0,4,5,Month-to-month,No,90.65,367.95,No,367.95
6446,2205-LPVGL,1,58,6,One year,Yes,89.85,5125.75,No,5125.75
6447,8782-NUUOL,0,60,7,One year,No,79.0,4801.1,No,4801.1
6448,3685-YLCMQ,0,58,7,One year,Yes,104.65,6219.6,Yes,6219.6
6449,7601-WFVZV,0,1,7,Month-to-month,No,19.55,19.55,No,19.55
6450,4609-KNNWG,0,27,7,Two year,No,19.9,550.1,No,550.1
6451,4868-AADLV,1,66,9,One year,Yes,116.25,7862.25,No,7862.25
6452,9529-OFXHY,0,15,5,Month-to-month,Yes,87.75,1242.2,No,1242.2
6453,8634-MPHTR,1,47,6,Month-to-month,Yes,100.05,4871.05,Yes,4871.05
6454,2669-QVCRG,0,41,4,Month-to-month,Yes,81.3,3190.65,No,3190.65
6455,2478-EEWWM,0,59,3,Month-to-month,Yes,44.3,2666.75,No,2666.75
6456,9174-IHETN,0,50,2,Two year,No,70.35,3533.6,No,3533.6
6457,2233-TXSIU,0,17,4,One year,No,44.45,792.15,No,792.15
6458,9644-UMGQA,0,6,3,Month-to-month,Yes,49.15,295.65,No,295.65
6459,3256-EZDBI,1,51,2,Month-to-month,Yes,29.45,1459.35,No,1459.35
6460,8761-NSOBC,0,44,6,Month-to-month,No,100.55,4398.15,Yes,4398.15
6461,0419-YAAPX,0,49,4,Month-to-month,Yes,85.3,4297.95,No,4297.95
6462,8413-VONUO,0,2,5,Month-to-month,No,95.65,167.3,Yes,167.3
6463,0872-CASZJ,0,59,6,One year,Yes,69.1,4096.9,No,4096.9
6464,4726-DLWQN,1,50,6,Month-to-month,Yes,70.35,3454.6,No,3454.6
6465,8164-OCKUJ,0,59,7,Two year,No,20.6,1286,No,1286
6466,3094-JOJAI,0,18,3,Month-to-month,No,74.15,1387,No,1387
6467,9494-MRNYX,0,10,3,Month-to-month,No,75.05,786.3,No,786.3
6468,2599-CZABP,0,14,2,One year,No,44.6,641.25,No,641.25
6469,7945-PRBVF,0,35,7,Two year,No,21.45,705.45,No,705.45
6470,4544-RXFMG,0,8,2,One year,Yes,43.45,345.5,No,345.5
6471,0859-YGKFW,0,18,7,One year,No,20.05,345.9,No,345.9
6472,1150-FTQGN,0,60,6,One year,No,94.15,5811.8,No,5811.8
6473,9223-UCPVT,0,1,5,Month-to-month,No,94.4,94.4,Yes,94.4
6474,7196-LIWRH,0,6,7,Two year,No,19.55,124.45,No,124.45
6475,5448-VWNAM,0,19,7,Month-to-month,Yes,75.9,1375.6,No,1375.6
6476,1177-XZBJL,0,53,6,One year,No,64.15,3491.55,No,3491.55
6477,3518-FSTWG,1,72,8,Two year,Yes,109.55,7920.7,No,7920.7
6478,9330-VOFSZ,0,60,8,Two year,Yes,110.8,6640.7,No,6640.7
6479,4351-QLCSU,0,1,3,Month-to-month,Yes,55.0,55,Yes,55
6480,0939-EREMR,0,13,4,Month-to-month,No,53.45,718.1,No,718.1
6481,9389-ACWBI,0,5,2,Month-to-month,No,69.95,320.4,No,320.4
6482,5419-JPRRN,0,1,6,Month-to-month,Yes,101.45,101.45,Yes,101.45
6483,3644-QXEHN,0,13,5,Month-to-month,No,97.0,1334.45,No,1334.45
6484,2911-IJORQ,0,37,9,One year,Yes,90.6,3358.65,No,3358.65
6485,5921-NGYRH,0,64,3,Month-to-month,Yes,73.55,4764,No,4764
6486,2100-BDNSN,0,5,6,Month-to-month,No,67.95,350.3,Yes,350.3
6487,5998-DZLYR,0,61,6,Two year,Yes,94.35,5703,No,5703
6488,0488-GSLFR,0,1,2,Month-to-month,Yes,69.5,69.5,Yes,69.5
6489,9318-NKNFC,0,1,7,Month-to-month,Yes,18.85,18.85,Yes,18.85
6490,3985-HOYPM,0,26,7,One year,No,19.4,525.55,No,525.55
6491,9728-FTTVZ,0,1,2,Month-to-month,Yes,69.2,69.2,Yes,69.2
6492,9548-LERKT,0,24,7,Two year,No,19.75,483.15,No,483.15
6493,6576-FBXOJ,0,17,5,One year,No,54.6,934.8,No,934.8
6494,4310-KEDTB,0,26,2,Month-to-month,Yes,29.8,786.5,No,786.5
6495,7254-IQWOZ,0,1,2,Month-to-month,Yes,69.65,69.65,Yes,69.65
6496,2474-BRUCM,1,40,6,Month-to-month,No,101.85,4086.3,Yes,4086.3
6497,4062-HBMOS,0,52,7,Month-to-month,Yes,103.05,5364.8,No,5364.8
6498,0742-NXBGR,0,1,4,Month-to-month,Yes,82.3,82.3,Yes,82.3
6499,2676-ISHSF,0,1,7,Month-to-month,No,20.3,20.3,No,20.3
6500,9236-NDUCW,0,21,3,Two year,No,35.1,770.4,No,770.4
6501,4753-PADAS,0,67,7,One year,Yes,105.7,6816.95,No,6816.95
6502,6103-QCKFX,0,44,4,Month-to-month,No,56.25,2419.55,No,2419.55
6503,7781-EWARA,0,70,6,One year,No,60.35,4138.7,No,4138.7
6504,6110-OHIHY,0,3,3,Month-to-month,No,79.25,267.6,Yes,267.6
6505,7018-FPXHH,0,56,5,Two year,Yes,59.8,3457.45,No,3457.45
6506,5889-LFOLL,0,13,4,Month-to-month,Yes,84.6,1115.2,Yes,1115.2
6507,5708-EVONK,0,58,6,Month-to-month,Yes,93.4,5435.6,Yes,5435.6
6508,8708-XPXHZ,0,42,5,Month-to-month,Yes,94.2,4186.3,Yes,4186.3
6509,0616-ATFGB,1,1,1,Month-to-month,No,25.05,25.05,Yes,25.05
6510,0572-ZJKLT,0,46,7,Two year,No,99.65,4630.2,No,4630.2
6511,5135-RDDQL,0,63,3,Two year,Yes,50.65,3221.25,No,3221.25
6512,1353-LJWEM,0,11,5,Month-to-month,Yes,60.9,688.5,No,688.5
6513,1794-SWWKL,0,15,5,Month-to-month,Yes,59.65,867.1,No,867.1
6514,6166-YIPFO,0,72,7,Two year,Yes,64.7,4746.05,No,4746.05
6515,7016-BPGEU,0,29,1,Month-to-month,Yes,25.1,712.85,Yes,712.85
6516,6876-ADESB,0,1,3,Month-to-month,No,48.95,48.95,Yes,48.95
6517,9332-GYWLO,0,6,3,Month-to-month,No,54.85,355.1,No,355.1
6518,1963-SVUCV,0,1,2,Month-to-month,No,45.3,45.3,Yes,45.3
6519,4184-VODJZ,0,63,5,One year,Yes,91.35,5764.7,No,5764.7
6520,0220-EBGCE,0,2,4,Month-to-month,Yes,85.85,167.3,Yes,167.3
6521,1092-WPIVQ,0,18,8,Two year,No,25.1,428.45,No,428.45
6522,7233-IOQNP,0,43,3,Month-to-month,No,34.0,1505.35,No,1505.35
6523,2834-JKOOW,0,15,5,One year,No,45.9,693.45,No,693.45
6524,2754-VDLTR,0,10,5,Month-to-month,No,95.2,930.4,Yes,930.4
6525,2400-FEQME,0,55,7,Two year,No,20.5,1177.95,No,1177.95
6526,3190-XFANI,0,49,6,One year,Yes,100.6,5069.65,Yes,5069.65
6527,7551-DACSP,0,6,4,Month-to-month,Yes,55.3,324.25,Yes,324.25
6528,4957-SREEC,0,70,7,Two year,No,20.35,1458.1,No,1458.1
6529,7235-NXZCP,1,2,3,Month-to-month,Yes,74.85,156.4,Yes,156.4
6530,0230-UBYPQ,1,63,3,One year,No,36.1,2298.9,No,2298.9
6531,4923-ADWXJ,0,25,5,Month-to-month,Yes,65.8,1679.65,No,1679.65
6532,1763-KUAAW,1,18,7,One year,No,20.35,369.6,No,369.6
6533,1104-TNLZA,1,28,7,Month-to-month,Yes,105.8,2998,No,2998
6534,5195-KPUNQ,1,53,6,One year,Yes,96.75,5206.55,No,5206.55
6535,0520-FDVVT,0,35,6,One year,Yes,102.35,3626.1,Yes,3626.1
6536,3439-GVUSX,0,1,1,Month-to-month,No,24.4,24.4,No,24.4
6537,1444-VVSGW,0,70,9,One year,No,115.65,7968.85,Yes,7968.85
6538,5712-PTIWW,0,2,4,Month-to-month,Yes,79.85,152.45,Yes,152.45
6539,5949-HGVJL,0,26,6,Month-to-month,Yes,73.05,1959.5,No,1959.5
6540,5203-XEHAX,0,34,5,One year,No,64.35,2053.05,No,2053.05
6541,1635-HDGFT,0,19,7,Two year,No,20.5,398.55,No,398.55
6542,3315-TOTBP,0,15,3,Month-to-month,Yes,76.0,1130.85,Yes,1130.85
6543,8050-XGRVL,0,62,4,One year,No,54.75,3425.35,No,3425.35
6544,6661-HBGWL,1,42,7,Month-to-month,Yes,104.75,4323.45,Yes,4323.45
6545,1518-VOWAV,0,9,6,Month-to-month,Yes,74.65,703.55,Yes,703.55
6546,9828-QHFBK,0,24,3,Month-to-month,Yes,51.15,1275.7,No,1275.7
6547,3908-MKIMJ,1,68,4,Two year,Yes,41.95,2965.75,No,2965.75
6548,5012-YSPJJ,0,31,4,Month-to-month,No,54.35,1647,No,1647
6549,5909-ECHUI,0,1,3,Month-to-month,Yes,56.25,56.25,Yes,56.25
6550,1309-BXVOQ,0,21,7,Month-to-month,Yes,106.1,2249.95,Yes,2249.95
6551,6728-VOIFY,0,63,5,One year,Yes,96.0,6109.75,No,6109.75
6552,9317-WZPGV,1,2,3,Month-to-month,Yes,79.75,159.4,Yes,159.4
6553,4891-NLUBA,0,61,6,Two year,Yes,61.45,3751.15,No,3751.15
6554,2856-HYAPG,0,1,2,Month-to-month,No,68.65,68.65,Yes,68.65
6555,8969-PRHFK,0,18,7,One year,No,19.65,411.25,No,411.25
6556,0661-KQHNK,0,6,7,One year,No,19.0,105.5,No,105.5
6557,8709-KRDVL,0,33,6,Month-to-month,Yes,100.0,3320.6,No,3320.6
6558,4488-PSYCG,0,16,7,Month-to-month,No,20.25,327.45,Yes,327.45
6559,1427-VERSM,0,56,6,Month-to-month,Yes,98.7,5669.5,No,5669.5
6560,9801-NOSHQ,0,23,7,One year,No,19.8,465.45,No,465.45
6561,6339-YPSAH,0,9,3,Month-to-month,Yes,73.8,704.3,No,704.3
6562,3621-CEOVK,1,14,6,Month-to-month,Yes,100.2,1369.8,Yes,1369.8
6563,6906-ANDWJ,0,15,3,Month-to-month,Yes,74.9,1107.25,Yes,1107.25
6564,2159-TURXX,0,5,7,Month-to-month,No,20.05,95.55,No,95.55
6565,1548-FEHVL,0,61,7,Month-to-month,Yes,106.2,6375.2,No,6375.2
6566,3795-CAWEX,0,70,9,Two year,Yes,116.55,8152.3,No,8152.3
6567,6215-NQCPY,0,15,6,Month-to-month,Yes,99.7,1566.75,No,1566.75
6568,5647-URDKA,0,8,7,Two year,No,19.7,130.25,No,130.25
6569,2229-DPMBI,0,8,7,Two year,No,19.5,162.15,No,162.15
6570,9626-WEQRM,0,4,2,Month-to-month,Yes,29.15,110.05,No,110.05
6571,2188-SXWVT,0,34,4,One year,No,55.0,1885.15,No,1885.15
6572,6258-PVZWJ,0,68,9,Two year,Yes,90.8,6302.85,No,6302.85
6573,1094-BKOSX,0,45,5,One year,No,51.0,2264.5,No,2264.5
6574,6969-MVBAI,1,9,5,Month-to-month,Yes,90.1,816.8,No,816.8
6575,2978-XXSOG,0,22,5,Month-to-month,Yes,59.05,1253.5,No,1253.5
6576,2342-CKIAO,0,2,7,Month-to-month,No,20.3,41.2,No,41.2
6577,6953-PBDIN,0,70,7,Two year,No,72.95,5265.55,No,5265.55
6578,3898-BSJYF,0,10,7,One year,No,73.55,693.3,No,693.3
6579,3938-YFPXD,0,72,8,Two year,No,84.3,5997.1,No,5997.1
6580,7696-AMHOD,0,49,6,One year,No,78.0,3824.2,No,3824.2
6581,2453-SAFNS,1,54,6,One year,No,72.1,3886.05,No,3886.05
6582,9558-IHEZX,0,71,8,Two year,Yes,106.75,7283.25,No,7283.25
6583,9617-UDPEU,0,22,7,One year,Yes,19.25,412.55,No,412.55
6584,6340-DACFT,0,50,7,Two year,No,20.55,1070.25,No,1070.25
6585,4955-VCWBI,0,43,7,One year,No,20.0,817.95,No,817.95
6586,6813-GZQCG,0,45,8,Two year,Yes,24.65,1171.3,No,1171.3
6587,7426-GSWPO,1,64,7,Month-to-month,Yes,103.5,6548.65,No,6548.65
6588,3389-KTRXV,0,23,8,Two year,No,23.85,625.65,No,625.65
6589,3118-UHVVQ,0,68,8,Two year,No,25.8,1911.5,No,1911.5
6590,1031-IIDEO,0,1,2,Month-to-month,Yes,70.85,70.85,Yes,70.85
6591,5832-XKAES,0,2,2,Month-to-month,Yes,69.8,134.7,Yes,134.7
6592,3205-MXZRA,0,26,4,One year,No,59.45,1507,No,1507
6593,4701-AHWMW,0,55,5,Month-to-month,Yes,54.55,2978.3,Yes,2978.3
6594,8317-BVKSO,0,14,7,Month-to-month,Yes,20.05,299.3,No,299.3
6595,5702-KVQRD,0,71,7,Two year,Yes,82.55,5832.65,No,5832.65
6596,0083-PIVIK,0,64,8,One year,No,81.25,5567.55,No,5567.55
6597,9210-IAHGH,0,7,5,Month-to-month,Yes,70.75,450.8,Yes,450.8
6598,6169-PGNCD,0,57,7,Two year,Yes,74.3,4166.35,No,4166.35
6599,0023-XUOPT,0,13,6,Month-to-month,No,94.1,1215.6,Yes,1215.6
6600,4592-IWTJI,0,3,2,Month-to-month,No,29.7,91.7,Yes,91.7
6601,4909-JOUPP,1,72,8,Two year,No,109.7,7898.45,No,7898.45
6602,4657-FWVFY,0,40,6,Month-to-month,Yes,96.35,3915.4,No,3915.4
6603,2257-BOVXD,0,14,5,Month-to-month,Yes,66.6,979.5,No,979.5
6604,7729-JTEEC,0,2,2,Month-to-month,Yes,44.5,90.05,No,90.05
6605,7632-MNYOY,1,66,8,One year,No,110.9,7432.05,Yes,7432.05
6606,6518-LGAOV,0,38,7,Month-to-month,Yes,105.0,4026.4,Yes,4026.4
6607,7242-QZLXF,0,1,1,Month-to-month,Yes,25.3,25.3,Yes,25.3
6608,4576-CSAJH,0,22,4,One year,Yes,55.15,1193.05,Yes,1193.05
6609,1000-AJSLD,0,1,7,Month-to-month,Yes,20.1,20.1,Yes,20.1
6610,9696-RMYBA,0,5,3,Month-to-month,Yes,80.1,398.55,No,398.55
6611,8690-UPCZI,0,29,6,One year,No,69.05,1958.45,No,1958.45
6612,1062-LHZOD,0,1,2,Month-to-month,Yes,69.9,69.9,Yes,69.9
6613,9770-LXDBK,0,3,7,Month-to-month,No,20.4,63.15,No,63.15
6614,4086-WITJG,0,71,7,Two year,No,19.7,1301.1,No,1301.1
6615,8344-WFMFH,0,9,3,Month-to-month,Yes,50.1,484.05,No,484.05
6616,9600-NAXZN,0,43,6,Month-to-month,Yes,101.4,4528,Yes,4528
6617,8822-KNBHV,0,48,8,One year,Yes,83.45,3887.85,No,3887.85
6618,8404-FYDIB,0,26,5,Month-to-month,Yes,86.65,2208.75,No,2208.75
6619,2791-SFVEW,0,9,7,Month-to-month,No,20.15,238.15,No,238.15
6620,6457-USBER,0,1,3,Month-to-month,Yes,80.8,80.8,Yes,80.8
6621,6762-NSODU,0,46,7,Two year,No,19.4,958.15,No,958.15
6622,4662-EKDPQ,0,2,4,Month-to-month,No,62.05,118.3,Yes,118.3
6623,9248-OJYKK,1,1,3,Month-to-month,Yes,76.45,76.45,Yes,76.45
6624,9888-ZCUMM,0,64,6,Two year,Yes,60.05,3845.45,No,3845.45
6625,3398-FSHON,1,12,5,Month-to-month,Yes,91.3,1094.5,Yes,1094.5
6626,3319-DWOEP,1,6,5,Month-to-month,Yes,95.75,573.75,Yes,573.75
6627,1074-WVEVG,0,59,7,One year,No,20.35,1267,No,1267
6628,9979-RGMZT,0,7,5,One year,Yes,94.05,633.45,No,633.45
6629,6437-UDQJM,1,72,8,Two year,Yes,84.1,6129.65,No,6129.65
6630,1226-IENZN,1,16,3,Month-to-month,Yes,78.75,1218.25,No,1218.25
6631,2108-GLPQB,0,25,4,Month-to-month,No,55.55,1405.3,No,1405.3
6632,9259-PACGQ,0,34,6,Month-to-month,No,62.65,2274.9,Yes,2274.9
6633,4415-IJZTP,0,1,3,Month-to-month,Yes,74.5,74.5,Yes,74.5
6634,1465-VINDH,0,10,7,Month-to-month,Yes,102.1,1068.85,Yes,1068.85
6635,5474-LAMUQ,0,24,7,One year,No,20.1,533.9,No,533.9
6636,3468-DRVQJ,0,10,6,One year,No,70.3,676.15,No,676.15
6637,1122-YJBCS,0,69,4,One year,Yes,53.65,3804.4,No,3804.4
6638,4990-ALDGW,0,57,7,Two year,No,20.75,1118.8,No,1118.8
6639,4816-OKWNX,0,50,7,One year,Yes,103.4,5236.4,No,5236.4
6640,3315-IKYZQ,0,28,5,One year,No,50.8,1386.8,No,1386.8
6641,2810-FTLEM,0,16,3,Month-to-month,Yes,50.15,762.25,Yes,762.25
6642,4747-LCAQL,0,25,7,Month-to-month,Yes,79.0,1902,No,1902
6643,3411-WLRSQ,1,3,3,Month-to-month,Yes,74.6,239.05,No,239.05
6644,0898-XCGTF,0,61,5,One year,Yes,96.5,5673.7,No,5673.7
6645,8006-PYCSW,0,2,7,Month-to-month,No,20.1,39.8,No,39.8
6646,8249-THVEC,0,51,7,One year,No,19.4,997.75,No,997.75
6647,8722-PRFDV,0,71,6,Two year,No,77.55,5574.35,No,5574.35
6648,2164-SOQXL,0,20,7,Month-to-month,No,20.05,406.05,No,406.05
6649,4020-KIUDI,0,6,7,Month-to-month,No,19.85,138.85,No,138.85
6650,5850-BDWCY,0,6,7,Month-to-month,No,20.2,123.65,No,123.65
6651,2038-YSEZE,0,29,6,Month-to-month,No,67.45,1801.1,No,1801.1
6652,0827-ITJPH,0,36,7,Two year,Yes,18.55,689,No,689
6653,8799-OXZMD,0,28,2,Month-to-month,Yes,29.75,790.7,No,790.7
6654,1925-TIBLE,0,7,4,Month-to-month,Yes,86.5,582.5,Yes,582.5
6655,1705-GUHPV,0,63,8,Two year,No,24.2,1618.2,No,1618.2
6656,4779-ZGICK,0,48,8,Two year,No,23.55,1173.35,No,1173.35
6657,0048-PIHNL,0,49,7,One year,No,20.45,900.9,No,900.9
6658,0818-OCPZO,1,27,4,Month-to-month,Yes,81.45,2122.05,Yes,2122.05
6659,3967-KXAPS,0,72,9,Two year,No,92.3,6719.9,No,6719.9
6660,1447-GIQMR,0,1,2,Month-to-month,Yes,69.15,69.15,Yes,69.15
6661,3704-IEAXF,0,72,5,Two year,No,53.65,3784,No,3784
6662,6810-VCAEX,0,47,4,One year,No,39.65,1798.65,No,1798.65
6663,0674-EYYZV,0,1,3,Month-to-month,Yes,54.65,54.65,No,54.65
6664,4480-MBMLB,0,36,7,One year,Yes,104.8,3886.45,No,3886.45
6665,1395-OFUWC,0,43,2,Month-to-month,No,29.3,1224.05,No,1224.05
6666,0822-QGCXA,1,27,8,Month-to-month,No,83.85,2310.2,No,2310.2
6667,0872-NXJYS,0,9,3,Month-to-month,Yes,79.55,723.4,Yes,723.4
6668,2832-KJCRD,0,38,7,Month-to-month,Yes,103.65,3988.5,No,3988.5
6669,3588-WSTTJ,1,35,6,Month-to-month,Yes,99.05,3554.6,No,3554.6
6670,4075-WKNIU,0,0,7,Two year,No,73.35,,No,
6671,5090-EMGTC,0,59,6,Two year,Yes,100.05,6034.85,No,6034.85
6672,2346-CZYIL,0,27,7,Two year,No,20.35,531.6,No,531.6
6673,3798-EPWRR,1,2,2,Month-to-month,No,43.95,85.1,No,85.1
6674,6258-NGCNG,0,7,8,Month-to-month,No,23.5,173,No,173
6675,4186-ZBUEW,0,36,6,One year,Yes,70.7,2511.95,No,2511.95
6676,5274-XHAKY,0,41,6,Month-to-month,Yes,94.3,3893.6,No,3893.6
6677,1442-BQPVU,0,13,2,Month-to-month,No,29.15,357.15,No,357.15
6678,3978-YNKDD,0,19,7,Two year,No,20.85,467.5,No,467.5
6679,4940-KHCWD,0,60,4,Two year,No,37.7,2288.7,No,2288.7
6680,9412-ARGBX,0,48,6,Two year,Yes,95.5,4627.85,Yes,4627.85
6681,1389-CXMLU,1,3,5,Month-to-month,No,91.05,289.1,Yes,289.1
6682,9589-ABEPT,0,69,6,Two year,Yes,92.45,6460.55,No,6460.55
6683,9388-ZEYVT,0,43,4,One year,No,44.15,1931.3,No,1931.3
6684,0305-SQECB,0,11,3,One year,Yes,36.05,402.6,No,402.6
6685,7605-SNLQG,0,45,3,Month-to-month,Yes,50.25,2221.55,No,2221.55
6686,4670-TABXH,0,72,8,Two year,Yes,109.75,7758.9,No,7758.9
6687,5561-NWEVX,1,2,4,Month-to-month,No,79.2,172.85,Yes,172.85
6688,0064-SUDOG,0,12,7,Two year,No,20.3,224.5,No,224.5
6689,8561-NMTBD,0,67,8,One year,Yes,112.35,7388.45,No,7388.45
6690,5161-XEUVX,0,37,6,Two year,No,94.3,3460.95,No,3460.95
6691,8292-FRFZQ,0,39,4,One year,No,41.15,1700.9,No,1700.9
6692,8591-NXRCV,0,41,7,Month-to-month,Yes,74.65,3090.65,No,3090.65
6693,7895-VONWT,0,25,4,Month-to-month,Yes,48.25,1293.8,No,1293.8
6694,4526-RMTLL,0,8,7,Two year,Yes,76.15,645.8,No,645.8
6695,6253-GNHWH,0,71,7,Two year,No,71.1,5224.95,No,5224.95
6696,4566-NECEV,0,5,6,Month-to-month,No,96.55,500.1,No,500.1
6697,8080-POTJR,0,30,7,One year,Yes,79.3,2427.1,No,2427.1
6698,6906-MPARY,0,40,5,One year,Yes,89.6,3488.15,No,3488.15
6699,3662-FXJFO,0,54,7,Two year,Yes,20.5,1035.7,No,1035.7
6700,8107-RZLNV,0,72,7,Two year,Yes,106.3,7565.35,No,7565.35
6701,0516-OOHAR,0,28,6,One year,No,100.35,2799,No,2799
6702,2027-CWDNU,0,18,4,Month-to-month,Yes,85.6,1601.5,No,1601.5
6703,2737-WFVYW,0,2,3,Month-to-month,Yes,45.25,85.5,Yes,85.5
6704,9912-OMZDS,0,59,7,One year,Yes,106.15,6256.2,No,6256.2
6705,3733-ZEECP,0,22,3,Month-to-month,Yes,51.1,1232.9,No,1232.9
6706,7878-RTCZG,0,1,7,Month-to-month,No,19.9,19.9,No,19.9
6707,2452-MRMZF,1,72,8,Two year,Yes,25.7,1937.4,No,1937.4
6708,2272-QAGFO,1,14,3,Month-to-month,Yes,74.3,1096.25,Yes,1096.25
6709,7103-IPXPJ,0,50,6,One year,No,99.4,5059.75,No,5059.75
6710,4342-HFXWS,0,48,6,One year,No,69.7,3023.65,No,3023.65
6711,3545-CNWRG,0,49,6,Month-to-month,Yes,98.35,4889.2,No,4889.2
6712,1785-BPHTP,0,28,4,Month-to-month,No,85.45,2289.9,No,2289.9
6713,4989-LIXVT,1,68,6,Month-to-month,Yes,95.9,6503.2,No,6503.2
6714,7315-WYOAW,0,13,6,Month-to-month,No,100.75,1313.25,No,1313.25
6715,1173-XZPYF,0,11,5,Month-to-month,Yes,89.2,990.3,No,990.3
6716,9850-OWRHQ,0,3,3,Month-to-month,Yes,74.1,228,Yes,228
6717,3768-NLUBH,1,57,6,Month-to-month,No,100.6,5746.15,Yes,5746.15
6718,8676-TRMJS,0,3,3,Month-to-month,No,75.0,209.1,Yes,209.1
6719,2509-TFPJU,0,72,8,Two year,No,25.75,1864.2,No,1864.2
6720,9530-GRMJG,0,70,8,Two year,Yes,84.1,5979.7,No,5979.7
6721,6898-RBTLU,0,49,7,Two year,No,79.3,3902.45,No,3902.45
6722,5481-NTDOH,1,67,7,One year,Yes,107.05,7142.5,No,7142.5
6723,2068-WWXQZ,0,46,7,Two year,No,20.05,902,No,902
6724,7359-SSBJK,1,64,6,Two year,Yes,70.2,4481,Yes,4481
6725,2061-VVFST,0,37,7,Month-to-month,No,19.5,805.2,No,805.2
6726,0685-MLYYM,1,2,2,Month-to-month,No,70.75,154.85,Yes,154.85
6727,0749-IRGQE,1,13,3,Month-to-month,No,45.3,528.45,No,528.45
6728,2380-DAMQP,0,72,9,Two year,No,115.15,8349.7,No,8349.7
6729,2256-YLYLP,0,68,6,Two year,Yes,72.95,4953.25,No,4953.25
6730,1272-ILHFG,0,15,7,One year,No,19.65,332.65,No,332.65
6731,0164-XAIRP,0,24,7,Two year,Yes,19.55,470.2,No,470.2
6732,5666-CYCYZ,0,24,5,Month-to-month,Yes,89.55,2259.35,No,2259.35
6733,4011-ARPHK,0,27,3,Month-to-month,No,50.35,1411.35,No,1411.35
6734,8182-PNAGI,0,12,3,Month-to-month,No,50.25,593.75,Yes,593.75
6735,6365-HITVU,0,71,8,Two year,No,87.25,6328.7,No,6328.7
6736,7558-IMLMT,0,67,7,Two year,Yes,20.8,1411.9,No,1411.9
6737,9488-FYQAU,0,63,8,Two year,Yes,109.25,6841.4,No,6841.4
6738,3590-TCXTB,0,1,7,Month-to-month,No,20.35,20.35,No,20.35
6739,6994-KERXL,0,4,3,Month-to-month,Yes,55.9,238.5,No,238.5
6740,7957-RYHQD,1,40,4,Month-to-month,Yes,79.2,3233.85,Yes,3233.85
6741,2180-DXNEG,0,12,5,Month-to-month,Yes,96.0,1062.1,Yes,1062.1
6742,1960-UOTYM,0,52,7,Two year,No,79.2,4016.3,No,4016.3
6743,2740-JFBOK,0,10,8,Month-to-month,Yes,24.0,226.55,No,226.55
6744,6500-JVEGC,0,68,7,One year,No,101.35,7110.75,No,7110.75
6745,5515-AKOAJ,0,54,6,Month-to-month,Yes,100.1,5440.9,Yes,5440.9
6746,8976-OQHGT,0,4,4,Month-to-month,No,56.5,235.1,Yes,235.1
6747,5245-VDBUR,0,52,3,One year,No,35.45,1958.95,No,1958.95
6748,6230-BSUXY,1,1,4,Month-to-month,Yes,85.0,85,Yes,85
6749,8469-SNFFH,0,70,8,One year,No,79.4,5528.9,No,5528.9
6750,2144-ESWKO,0,43,3,One year,Yes,35.2,1463.7,No,1463.7
6751,1241-FPMOF,0,52,7,Two year,No,19.65,1025.05,No,1025.05
6752,9928-BZVLZ,0,12,5,Two year,No,49.85,552.1,No,552.1
6753,4114-QMKVN,0,56,6,One year,No,68.75,3815.4,No,3815.4
6754,2775-SEFEE,0,0,6,Two year,Yes,61.9,,No,
6755,9003-CPATH,0,42,4,Month-to-month,No,79.9,3313.4,No,3313.4
6756,1754-GKYPY,1,22,4,Month-to-month,Yes,89.75,1938.9,No,1938.9
6757,5294-CDGWY,0,51,6,One year,No,59.3,3014.65,Yes,3014.65
6758,7956-XQWGU,0,27,7,Month-to-month,Yes,19.4,460.25,No,460.25
6759,1591-MQJTP,1,51,6,One year,Yes,93.65,4839.15,No,4839.15
6760,5295-PCJOO,0,4,3,Month-to-month,Yes,49.4,184.4,Yes,184.4
6761,2369-FEVNO,0,1,7,Month-to-month,Yes,19.9,19.9,No,19.9
6762,9863-JZAIC,0,35,3,Month-to-month,No,55.0,2010.55,Yes,2010.55
6763,7471-MQPOS,1,71,7,One year,Yes,72.9,5139.65,No,5139.65
